creationDate,startDate,endDate,value
2024-01-01 12:03:52-04:00,2024-01-01 05:14:01-04:00,2024-01-01 05:17:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 05:17:01-04:00,2024-01-01 05:19:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 05:19:31-04:00,2024-01-01 05:33:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 05:33:01-04:00,2024-01-01 05:34:01-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 05:34:01-04:00,2024-01-01 05:39:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 05:39:01-04:00,2024-01-01 05:39:31-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 05:19:31-04:00,2024-01-01 05:39:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 05:39:31-04:00,2024-01-01 05:40:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 05:40:31-04:00,2024-01-01 05:50:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 05:50:01-04:00,2024-01-01 05:51:31-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 05:51:31-04:00,2024-01-01 06:09:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 06:09:31-04:00,2024-01-01 06:14:01-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 05:40:31-04:00,2024-01-01 06:14:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 06:14:01-04:00,2024-01-01 06:14:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 06:14:31-04:00,2024-01-01 06:16:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 06:16:31-04:00,2024-01-01 06:21:01-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 06:14:31-04:00,2024-01-01 06:21:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 06:21:01-04:00,2024-01-01 06:23:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 06:23:31-04:00,2024-01-01 06:26:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 06:26:01-04:00,2024-01-01 06:27:31-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 06:27:31-04:00,2024-01-01 06:29:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 06:29:31-04:00,2024-01-01 06:31:01-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 06:31:01-04:00,2024-01-01 06:36:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 06:36:01-04:00,2024-01-01 06:39:31-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-01 12:03:52-04:00,2024-01-01 06:39:31-04:00,2024-01-01 07:07:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 07:07:01-04:00,2024-01-01 07:09:01-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-01-01 12:03:52-04:00,2024-01-01 07:09:01-04:00,2024-01-01 07:25:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 06:23:31-04:00,2024-01-01 07:25:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 07:25:31-04:00,2024-01-01 07:26:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 07:26:31-04:00,2024-01-01 07:43:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 07:26:31-04:00,2024-01-01 07:43:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 07:43:31-04:00,2024-01-01 07:45:01-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 07:45:01-04:00,2024-01-01 07:49:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 07:45:01-04:00,2024-01-01 07:49:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 07:49:01-04:00,2024-01-01 08:01:01-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 08:01:01-04:00,2024-01-01 08:03:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 08:01:01-04:00,2024-01-01 08:03:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 08:03:01-04:00,2024-01-01 08:34:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 08:34:31-04:00,2024-01-01 08:35:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 08:34:31-04:00,2024-01-01 08:35:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 08:35:31-04:00,2024-01-01 08:42:01-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 08:42:01-04:00,2024-01-01 08:43:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 08:42:01-04:00,2024-01-01 08:43:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 08:43:01-04:00,2024-01-01 08:44:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 08:44:31-04:00,2024-01-01 08:46:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 08:44:31-04:00,2024-01-01 08:46:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-01 12:03:52-04:00,2024-01-01 08:46:01-04:00,2024-01-01 10:42:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-01 12:03:52-04:00,2024-01-01 10:42:31-04:00,2024-01-01 11:11:31-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 11:11:31-04:00,2024-01-01 11:58:31-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-01-01 12:03:52-04:00,2024-01-01 11:58:31-04:00,2024-01-01 11:59:01-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-01 12:03:52-04:00,2024-01-01 10:42:31-04:00,2024-01-01 11:59:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-02 01:02:31-04:00,2024-01-02 01:48:31-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-01-02 08:01:03-04:00,2024-01-02 01:02:31-04:00,2024-01-02 01:48:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-02 01:48:31-04:00,2024-01-02 01:49:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-02 08:01:03-04:00,2024-01-02 01:49:31-04:00,2024-01-02 02:02:31-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-01-02 08:01:03-04:00,2024-01-02 01:49:31-04:00,2024-01-02 02:02:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-02 02:02:31-04:00,2024-01-02 02:34:31-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-02 08:01:03-04:00,2024-01-02 02:34:31-04:00,2024-01-02 02:41:31-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-01-02 08:01:03-04:00,2024-01-02 02:34:31-04:00,2024-01-02 02:41:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-02 02:41:31-04:00,2024-01-02 03:00:01-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-02 08:01:03-04:00,2024-01-02 03:00:01-04:00,2024-01-02 03:03:31-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-01-02 08:01:03-04:00,2024-01-02 03:00:01-04:00,2024-01-02 03:03:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-02 03:03:31-04:00,2024-01-02 07:10:01-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-02 08:01:03-04:00,2024-01-02 07:10:01-04:00,2024-01-02 07:34:31-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-01-02 08:01:03-04:00,2024-01-02 07:10:01-04:00,2024-01-02 07:34:31-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-02 07:34:31-04:00,2024-01-02 07:37:01-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-02 08:01:03-04:00,2024-01-02 07:37:01-04:00,2024-01-02 07:38:01-04:00,HKCategoryValueSleepAnalysisAsleepUnspecified
2024-01-02 08:01:03-04:00,2024-01-02 07:37:01-04:00,2024-01-02 07:38:01-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-02 08:01:03-04:00,2024-01-01 23:40:21-04:00,2024-01-02 08:01:02-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-02 23:25:46-04:00,2024-01-02 23:46:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-02 23:25:46-04:00,2024-01-02 23:46:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-02 23:46:16-04:00,2024-01-02 23:48:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-02 23:48:16-04:00,2024-01-02 23:57:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-02 23:48:16-04:00,2024-01-02 23:57:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-02 23:57:16-04:00,2024-01-02 23:58:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-02 23:58:46-04:00,2024-01-03 00:11:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 00:11:46-04:00,2024-01-03 00:15:46-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-01-03 07:35:28-04:00,2024-01-03 00:15:46-04:00,2024-01-03 00:25:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-02 23:58:46-04:00,2024-01-03 00:25:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 00:25:16-04:00,2024-01-03 00:26:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 00:26:16-04:00,2024-01-03 00:28:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 00:26:16-04:00,2024-01-03 00:28:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 00:28:16-04:00,2024-01-03 00:38:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 00:38:16-04:00,2024-01-03 00:41:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 00:38:16-04:00,2024-01-03 00:41:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 00:41:16-04:00,2024-01-03 00:45:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 00:45:16-04:00,2024-01-03 01:00:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 00:45:16-04:00,2024-01-03 01:00:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 01:00:46-04:00,2024-01-03 01:04:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 01:04:46-04:00,2024-01-03 01:12:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 01:04:46-04:00,2024-01-03 01:12:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 01:12:16-04:00,2024-01-03 01:29:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 01:29:46-04:00,2024-01-03 01:32:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 01:29:46-04:00,2024-01-03 01:32:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 01:32:16-04:00,2024-01-03 01:38:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 01:38:46-04:00,2024-01-03 01:41:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 01:38:46-04:00,2024-01-03 01:41:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 01:41:46-04:00,2024-01-03 01:46:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 01:46:16-04:00,2024-01-03 01:48:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 01:46:16-04:00,2024-01-03 01:48:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 01:48:16-04:00,2024-01-03 01:52:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 01:52:46-04:00,2024-01-03 01:59:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 01:52:46-04:00,2024-01-03 01:59:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 01:59:46-04:00,2024-01-03 02:03:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:03:46-04:00,2024-01-03 02:08:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:03:46-04:00,2024-01-03 02:08:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:08:16-04:00,2024-01-03 02:08:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:08:46-04:00,2024-01-03 02:11:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:08:46-04:00,2024-01-03 02:11:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:11:46-04:00,2024-01-03 02:13:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:13:46-04:00,2024-01-03 02:16:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:13:46-04:00,2024-01-03 02:16:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:16:16-04:00,2024-01-03 02:17:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:17:46-04:00,2024-01-03 02:19:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:17:46-04:00,2024-01-03 02:19:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:19:16-04:00,2024-01-03 02:20:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:20:16-04:00,2024-01-03 02:29:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:20:16-04:00,2024-01-03 02:29:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:29:16-04:00,2024-01-03 02:29:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:29:46-04:00,2024-01-03 02:43:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:43:16-04:00,2024-01-03 02:43:46-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-03 07:35:28-04:00,2024-01-03 02:29:46-04:00,2024-01-03 02:43:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:43:46-04:00,2024-01-03 02:45:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:45:16-04:00,2024-01-03 02:48:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:48:16-04:00,2024-01-03 02:49:46-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-03 07:35:28-04:00,2024-01-03 02:45:16-04:00,2024-01-03 02:49:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 02:49:46-04:00,2024-01-03 02:50:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 02:50:16-04:00,2024-01-03 02:53:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:53:46-04:00,2024-01-03 02:57:16-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-03 07:35:28-04:00,2024-01-03 02:57:16-04:00,2024-01-03 02:58:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:58:46-04:00,2024-01-03 03:17:46-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-03 07:35:28-04:00,2024-01-03 03:17:46-04:00,2024-01-03 04:17:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 02:50:16-04:00,2024-01-03 04:17:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 04:17:16-04:00,2024-01-03 04:18:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 04:18:16-04:00,2024-01-03 04:28:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 04:18:16-04:00,2024-01-03 04:28:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 04:28:16-04:00,2024-01-03 04:31:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 04:31:16-04:00,2024-01-03 04:39:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 04:31:16-04:00,2024-01-03 04:39:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 04:39:16-04:00,2024-01-03 04:41:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 04:41:16-04:00,2024-01-03 04:45:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 04:41:16-04:00,2024-01-03 04:45:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 04:45:46-04:00,2024-01-03 05:06:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 05:06:16-04:00,2024-01-03 05:07:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 05:06:16-04:00,2024-01-03 05:07:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 05:07:16-04:00,2024-01-03 05:09:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 05:09:16-04:00,2024-01-03 05:12:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 05:09:16-04:00,2024-01-03 05:12:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 05:12:16-04:00,2024-01-03 05:16:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 05:16:16-04:00,2024-01-03 05:34:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 05:16:16-04:00,2024-01-03 05:34:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 05:34:46-04:00,2024-01-03 05:35:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 05:35:16-04:00,2024-01-03 05:47:46-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 05:35:16-04:00,2024-01-03 05:47:46-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 05:47:46-04:00,2024-01-03 06:02:46-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 06:02:46-04:00,2024-01-03 06:50:16-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-03 07:35:28-04:00,2024-01-03 06:50:16-04:00,2024-01-03 06:52:16-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-03 07:35:28-04:00,2024-01-03 06:02:46-04:00,2024-01-03 06:52:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-03 06:52:16-04:00,2024-01-03 06:53:16-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-03 07:35:28-04:00,2024-01-03 06:53:16-04:00,2024-01-03 07:11:16-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-01-03 07:35:28-04:00,2024-01-03 06:53:16-04:00,2024-01-03 07:11:16-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-03 07:35:28-04:00,2024-01-02 22:49:32-04:00,2024-01-03 07:35:28-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 01:22:27-04:00,2024-01-04 01:59:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 01:22:27-04:00,2024-01-04 01:59:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 01:59:57-04:00,2024-01-04 02:00:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 02:00:57-04:00,2024-01-04 02:21:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 02:00:57-04:00,2024-01-04 02:21:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 02:21:57-04:00,2024-01-04 02:24:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 02:24:27-04:00,2024-01-04 02:44:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 02:24:27-04:00,2024-01-04 02:44:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 02:44:27-04:00,2024-01-04 02:47:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 02:47:57-04:00,2024-01-04 03:00:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 02:47:57-04:00,2024-01-04 03:00:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 03:00:27-04:00,2024-01-04 03:18:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 03:18:27-04:00,2024-01-04 03:21:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 03:18:27-04:00,2024-01-04 03:21:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 03:21:27-04:00,2024-01-04 04:20:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 04:20:27-04:00,2024-01-04 04:21:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 04:20:27-04:00,2024-01-04 04:21:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 04:21:57-04:00,2024-01-04 04:23:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 04:23:27-04:00,2024-01-04 04:25:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 04:23:27-04:00,2024-01-04 04:25:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 04:25:57-04:00,2024-01-04 04:45:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 04:45:57-04:00,2024-01-04 04:59:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 04:45:57-04:00,2024-01-04 04:59:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 04:59:27-04:00,2024-01-04 04:59:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 04:59:57-04:00,2024-01-04 05:04:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 04:59:57-04:00,2024-01-04 05:04:27-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 05:04:27-04:00,2024-01-04 05:04:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 05:04:57-04:00,2024-01-04 05:09:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-01-04 08:05:16-04:00,2024-01-04 05:04:57-04:00,2024-01-04 05:09:57-04:00,HKCategoryValueSleepAnalysisInBed
2024-01-04 08:05:16-04:00,2024-01-04 05:09:57-04:00,2024-01-04 05:12:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-01-04 08:05:16-04:00,2024-01-04 05:12:27-04:00,2024-01-04 05:15:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
